Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusItem
384821;1000002024519983660;63791270735945;(-0.433, 1.139, 0.417);(-0.025, 0.134, -0.002, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
384840;1000002024615016276;63791270735945;(-0.433, 1.139, 0.417);(-0.025, 0.134, -0.002, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
384862;1000002024725047104;63791270735945;(-0.433, 1.139, 0.417);(-0.025, 0.134, -0.002, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
384940;1000002025115292363;63791270736783;(-0.433, 1.140, 0.417);(-0.025, 0.134, -0.002, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
384962;1000002025225323080;63791270736783;(-0.433, 1.140, 0.417);(-0.025, 0.134, -0.002, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
384980;1000002025315410832;63791270736784;(-0.433, 1.140, 0.417);(-0.025, 0.134, -0.002, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
384999;1000002025410434911;63791270736784;(-0.433, 1.140, 0.417);(-0.025, 0.134, -0.002, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385021;1000002025520469404;63791270736784;(-0.433, 1.140, 0.417);(-0.025, 0.134, -0.002, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385040;1000002025615498290;63791270736814;(-0.432, 1.140, 0.417);(-0.025, 0.134, -0.002, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385062;1000002025725536182;63791270736915;(-0.432, 1.140, 0.417);(-0.025, 0.134, -0.002, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385080;1000002025815565681;63791270737026;(-0.433, 1.140, 0.417);(-0.025, 0.134, -0.002, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385099;1000002025910596117;63791270737103;(-0.432, 1.140, 0.417);(-0.025, 0.134, -0.002, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385121;1000002026020630996;63791270737215;(-0.432, 1.140, 0.417);(-0.025, 0.134, -0.002, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385140;1000002026115723870;63791270737303;(-0.432, 1.140, 0.416);(-0.027, 0.134, -0.002, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385162;1000002026225751275;63791270737414;(-0.432, 1.141, 0.414);(-0.015, 0.149, 0.000, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385180;1000002026315772983;63791270737503;(-0.427, 1.146, 0.405);(0.000, 0.147, 0.035, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385199;1000002026410795226;63791270737603;(-0.423, 1.157, 0.389);(0.018, 0.123, 0.127, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385221;1000002026520819957;63791270737713;(-0.425, 1.171, 0.363);(0.031, 0.097, 0.236, 0.966);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385240;1000002026615841198;63791270737802;(-0.424, 1.183, 0.332);(0.038, 0.053, 0.335, 0.940);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385262;1000002026725938071;63791270737914;(-0.427, 1.193, 0.280);(0.078, -0.012, 0.386, 0.919);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385280;1000002026815953042;63791270738003;(-0.438, 1.196, 0.230);(0.125, -0.058, 0.361, 0.922);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385299;1000002026910969575;63791270738114;(-0.449, 1.198, 0.167);(0.155, -0.114, 0.352, 0.916);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385321;1000002027020992971;63791270738214;(-0.448, 1.185, 0.113);(0.196, -0.152, 0.368, 0.896);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385340;1000002027116013179;63791270738302;(-0.438, 1.153, 0.066);(0.258, -0.155, 0.406, 0.863);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385362;1000002027226042527;63791270738413;(-0.419, 1.096, 0.013);(0.342, -0.150, 0.446, 0.813);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385380;1000002027316064034;63791270738502;(-0.403, 1.039, -0.022);(0.378, -0.158, 0.478, 0.777);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385399;1000002027411150026;63791270738602;(-0.385, 0.975, -0.052);(0.400, -0.159, 0.498, 0.753);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385421;1000002027521177457;63791270738713;(-0.365, 0.910, -0.074);(0.408, -0.140, 0.513, 0.742);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385440;1000002027616200861;63791270738813;(-0.366, 0.916, -0.072);(0.423, -0.116, 0.508, 0.742);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385462;1000002027726232165;63791270738913;(-0.366, 0.916, -0.072);(0.448, -0.077, 0.521, 0.723);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385480;1000002027816257652;63791270739013;(-0.366, 0.916, -0.072);(0.464, -0.070, 0.545, 0.695);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385499;1000002027911283761;63791270739102;(-0.366, 0.916, -0.072);(0.472, -0.076, 0.552, 0.683);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385521;1000002028021312862;63791270739224;(-0.366, 0.916, -0.072);(0.467, -0.112, 0.544, 0.688);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385540;1000002028116339506;63791270739313;(-0.366, 0.916, -0.072);(0.409, -0.171, 0.539, 0.716);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385561;1000002028221364807;63791270739414;(-0.366, 0.916, -0.072);(0.301, -0.233, 0.532, 0.756);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385580;1000002028316387815;63791270739513;(-0.366, 0.916, -0.072);(0.183, -0.274, 0.539, 0.775);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385599;1000002028411410658;63791270739603;(-0.431, 0.919, -0.101);(0.131, -0.289, 0.537, 0.781);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385621;1000002028521436002;63791270739713;(-0.448, 0.948, -0.094);(0.147, -0.286, 0.535, 0.781);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385640;1000002028616457810;63791270739813;(-0.455, 0.958, -0.095);(0.147, -0.290, 0.534, 0.780);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385662;1000002028726482886;63791270739913;(-0.460, 0.966, -0.092);(0.140, -0.290, 0.534, 0.782);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385680;1000002028816563348;63791270740013;(-0.467, 0.977, -0.084);(0.135, -0.288, 0.532, 0.785);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385699;1000002028911643748;63791270740102;(-0.471, 0.990, -0.073);(0.133, -0.289, 0.531, 0.786);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385721;1000002029021663008;63791270740212;(-0.474, 1.003, -0.061);(0.134, -0.290, 0.528, 0.787);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385740;1000002029116681369;63791270740324;(-0.475, 1.012, -0.053);(0.132, -0.291, 0.525, 0.789);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385761;1000002029221704517;63791270740409;(-0.477, 1.018, -0.048);(0.127, -0.293, 0.524, 0.790);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385780;1000002029316725956;63791270740503;(-0.481, 1.029, -0.043);(0.121, -0.294, 0.521, 0.792);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385799;1000002029411750552;63791270740606;(-0.488, 1.048, -0.035);(0.116, -0.295, 0.515, 0.797);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385821;1000002029521781484;63791270740718;(-0.496, 1.080, -0.024);(0.106, -0.293, 0.513, 0.800);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385839;1000002029611808633;63791270740807;(-0.503, 1.122, -0.010);(0.096, -0.293, 0.507, 0.805);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
385861;1000002029721842336;63791270740919;(-0.509, 1.187, 0.013);(0.089, -0.289, 0.496, 0.814);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
