Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusItem
375339;1000001972811263175;63791336063973;(-0.271, 1.280, 0.280);(-0.096, -0.123, 0.064, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375360;1000001972916309398;63791336064086;(-0.229, 1.298, 0.272);(-0.100, -0.096, 0.055, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375379;1000001973011344010;63791336064173;(-0.185, 1.319, 0.267);(-0.106, -0.061, 0.061, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375401;1000001973121387150;63791336064284;(-0.121, 1.348, 0.255);(-0.105, -0.013, 0.079, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375420;1000001973216428189;63791336064395;(-0.056, 1.378, 0.234);(-0.092, 0.038, 0.123, 0.987);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375439;1000001973311464682;63791336064473;(-0.022, 1.397, 0.215);(-0.081, 0.063, 0.139, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375460;1000001973416508825;63791336064584;(0.012, 1.416, 0.185);(-0.062, 0.092, 0.154, 0.982);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375479;1000001973511543542;63791336064674;(0.025, 1.426, 0.166);(-0.037, 0.105, 0.148, 0.983);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375501;1000001973621577721;63791336064784;(0.025, 1.437, 0.155);(-0.022, 0.108, 0.138, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375520;1000001973716620245;63791336064884;(0.021, 1.446, 0.149);(-0.016, 0.131, 0.128, 0.983);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375539;1000001973811651220;63791336064984;(0.010, 1.451, 0.148);(0.005, 0.126, 0.101, 0.987);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375541;1000001973821654358;63791336064984;(0.010, 1.451, 0.148);(0.005, 0.126, 0.101, 0.987);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375542;1000001973826655920;63791336064994;(0.009, 1.451, 0.147);(0.011, 0.124, 0.101, 0.987);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375543;1000001973831657833;63791336064994;(0.009, 1.451, 0.147);(0.011, 0.124, 0.101, 0.987);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375544;1000001973836659718;63791336065007;(0.007, 1.451, 0.147);(0.019, 0.122, 0.101, 0.987);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375545;1000001973841661631;63791336065008;(0.007, 1.451, 0.147);(0.019, 0.122, 0.101, 0.987);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375546;1000001973846663521;63791336065008;(0.007, 1.451, 0.147);(0.019, 0.122, 0.101, 0.987);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375547;1000001973851665470;63791336065017;(0.005, 1.451, 0.147);(0.027, 0.120, 0.098, 0.988);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375548;1000001973856667342;63791336065029;(0.003, 1.452, 0.146);(0.034, 0.118, 0.094, 0.988);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375549;1000001973861669271;63791336065029;(0.003, 1.452, 0.146);(0.034, 0.118, 0.094, 0.988);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375550;1000001973866671105;63791336065029;(0.003, 1.452, 0.146);(0.034, 0.118, 0.094, 0.988);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375551;1000001973871673342;63791336065039;(0.000, 1.452, 0.146);(0.042, 0.116, 0.088, 0.988);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375552;1000001973876675142;63791336065039;(0.000, 1.452, 0.146);(0.042, 0.116, 0.088, 0.988);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375553;1000001973881676922;63791336065051;(-0.003, 1.452, 0.146);(0.050, 0.114, 0.082, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375554;1000001973886678712;63791336065051;(-0.003, 1.452, 0.146);(0.050, 0.114, 0.082, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375555;1000001973891680480;63791336065061;(-0.005, 1.451, 0.145);(0.061, 0.112, 0.078, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375556;1000001973896682680;63791336065061;(-0.005, 1.451, 0.145);(0.061, 0.112, 0.078, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375557;1000001973901684428;63791336065073;(-0.008, 1.451, 0.145);(0.071, 0.110, 0.075, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375558;1000001973906686629;63791336065073;(-0.008, 1.451, 0.145);(0.071, 0.110, 0.075, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375559;1000001973911688374;63791336065073;(-0.008, 1.451, 0.145);(0.071, 0.110, 0.075, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375560;1000001973916690528;63791336065084;(-0.011, 1.451, 0.144);(0.082, 0.105, 0.072, 0.988);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375561;1000001973921692241;63791336065084;(-0.011, 1.451, 0.144);(0.082, 0.105, 0.072, 0.988);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375562;1000001973926693896;63791336065095;(-0.013, 1.451, 0.144);(0.093, 0.100, 0.070, 0.988);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375563;1000001973931695567;63791336065095;(-0.013, 1.451, 0.144);(0.093, 0.100, 0.070, 0.988);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375564;1000001973936697236;63791336065106;(-0.016, 1.450, 0.143);(0.106, 0.094, 0.067, 0.988);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375565;1000001973941698845;63791336065106;(-0.016, 1.450, 0.143);(0.106, 0.094, 0.067, 0.988);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375566;1000001973946700494;63791336065117;(-0.019, 1.450, 0.142);(0.120, 0.090, 0.063, 0.987);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375567;1000001973951702589;63791336065117;(-0.019, 1.450, 0.142);(0.120, 0.090, 0.063, 0.987);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375568;1000001973956704257;63791336065129;(-0.022, 1.450, 0.141);(0.134, 0.086, 0.059, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375569;1000001973961706297;63791336065129;(-0.022, 1.450, 0.141);(0.134, 0.086, 0.059, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375570;1000001973966707949;63791336065129;(-0.022, 1.450, 0.141);(0.134, 0.086, 0.059, 0.986);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375571;1000001973971709978;63791336065139;(-0.024, 1.450, 0.140);(0.147, 0.083, 0.054, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375572;1000001973976711534;63791336065139;(-0.024, 1.450, 0.140);(0.147, 0.083, 0.054, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375573;1000001973981713076;63791336065151;(-0.027, 1.449, 0.140);(0.160, 0.080, 0.050, 0.983);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375574;1000001973986714601;63791336065151;(-0.027, 1.449, 0.140);(0.160, 0.080, 0.050, 0.983);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375575;1000001973991716145;63791336065162;(-0.029, 1.449, 0.139);(0.170, 0.076, 0.046, 0.981);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375576;1000001973996718125;63791336065162;(-0.029, 1.449, 0.139);(0.170, 0.076, 0.046, 0.981);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375577;1000001974001719640;63791336065162;(-0.029, 1.449, 0.139);(0.170, 0.076, 0.046, 0.981);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375578;1000001974006721566;63791336065173;(-0.032, 1.448, 0.138);(0.185, 0.075, 0.040, 0.979);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375579;1000001974011723100;63791336065173;(-0.032, 1.448, 0.138);(0.185, 0.075, 0.040, 0.979);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375580;1000001974016725043;63791336065184;(-0.034, 1.448, 0.137);(0.204, 0.071, 0.035, 0.976);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375581;1000001974021726925;63791336065185;(-0.034, 1.448, 0.137);(0.204, 0.071, 0.035, 0.976);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375582;1000001974026728804;63791336065195;(-0.036, 1.447, 0.137);(0.223, 0.068, 0.031, 0.972);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375583;1000001974031730657;63791336065195;(-0.036, 1.447, 0.137);(0.223, 0.068, 0.031, 0.972);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375584;1000001974036732493;63791336065206;(-0.039, 1.446, 0.136);(0.237, 0.062, 0.029, 0.969);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375585;1000001974041734322;63791336065207;(-0.039, 1.446, 0.136);(0.237, 0.062, 0.029, 0.969);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375586;1000001974046736166;63791336065217;(-0.041, 1.445, 0.137);(0.259, 0.058, 0.024, 0.964);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375587;1000001974051738388;63791336065217;(-0.041, 1.445, 0.137);(0.259, 0.058, 0.024, 0.964);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375588;1000001974056740214;63791336065230;(-0.043, 1.444, 0.137);(0.280, 0.055, 0.020, 0.958);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375589;1000001974061742487;63791336065230;(-0.043, 1.444, 0.137);(0.280, 0.055, 0.020, 0.958);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375590;1000001974066744278;63791336065230;(-0.043, 1.444, 0.137);(0.280, 0.055, 0.020, 0.958);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375591;1000001974071746494;63791336065240;(-0.045, 1.443, 0.137);(0.299, 0.051, 0.017, 0.953);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375610;1000001974172532914;63791336065347;(-0.056, 1.431, 0.140);(0.484, 0.019, -0.013, 0.875);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375629;1000001974265543108;63791336065446;(-0.070, 1.418, 0.147);(0.628, -0.029, 0.000, 0.778);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375651;1000001974374308477;63791336065535;(-0.085, 1.406, 0.150);(0.679, -0.078, 0.003, 0.730);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375670;1000001974468834130;63791336065635;(-0.095, 1.400, 0.144);(0.661, -0.088, 0.017, 0.745);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375689;1000001974563727778;63791336065724;(-0.107, 1.400, 0.131);(0.619, -0.060, 0.038, 0.782);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375710;1000001974668553281;63791336065835;(-0.103, 1.420, 0.123);(0.609, -0.087, 0.034, 0.788);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375729;1000001974763565607;63791336065924;(-0.087, 1.452, 0.114);(0.622, -0.164, 0.044, 0.764);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375751;1000001974873518645;63791336066035;(-0.061, 1.512, 0.098);(0.637, -0.216, 0.052, 0.738);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375770;1000001974968522353;63791336066135;(-0.037, 1.574, 0.072);(0.587, -0.214, 0.051, 0.779);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375788;1000001975058520519;63791336066224;(-0.021, 1.623, 0.046);(0.483, -0.176, 0.026, 0.857);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375810;1000001975168530221;63791336066336;(-0.003, 1.671, 0.012);(0.358, -0.125, 0.014, 0.925);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375829;1000001975263537263;63791336066425;(0.003, 1.686, -0.015);(0.264, -0.099, 0.009, 0.959);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375851;1000001975373549707;63791336066557;(0.009, 1.675, -0.045);(0.116, -0.059, -0.006, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375870;1000001975468565518;63791336066635;(0.012, 1.666, -0.046);(0.120, -0.049, 0.020, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375888;1000001975558577135;63791336066724;(0.009, 1.647, -0.050);(0.133, -0.066, 0.040, 0.988);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375910;1000001975668596972;63791336066835;(0.009, 1.635, -0.054);(0.157, -0.079, 0.037, 0.984);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375929;1000001975763611495;63791336066924;(0.013, 1.624, -0.059);(0.165, -0.088, 0.030, 0.982);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375951;1000001975873633537;63791336067035;(0.014, 1.609, -0.066);(0.204, -0.104, 0.008, 0.973);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375970;1000001975968649245;63791336067135;(0.020, 1.609, -0.063);(0.201, -0.110, -0.007, 0.973);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375988;1000001976058669050;63791336067225;(0.025, 1.609, -0.068);(0.207, -0.130, -0.034, 0.969);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375989;1000001976063670173;63791336067225;(0.025, 1.609, -0.068);(0.207, -0.130, -0.034, 0.969);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375990;1000001976068671251;63791336067235;(0.026, 1.608, -0.068);(0.207, -0.131, -0.035, 0.969);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375991;1000001976073672318;63791336067235;(0.026, 1.608, -0.068);(0.207, -0.131, -0.035, 0.969);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375992;1000001976078673374;63791336067246;(0.027, 1.608, -0.068);(0.207, -0.131, -0.036, 0.969);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375993;1000001976083674427;63791336067246;(0.027, 1.608, -0.068);(0.207, -0.131, -0.036, 0.969);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375994;1000001976088675453;63791336067257;(0.028, 1.608, -0.068);(0.206, -0.130, -0.037, 0.969);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375995;1000001976093676513;63791336067257;(0.028, 1.608, -0.068);(0.206, -0.130, -0.037, 0.969);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375996;1000001976098677553;63791336067269;(0.028, 1.608, -0.068);(0.205, -0.129, -0.038, 0.969);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375997;1000001976103678565;63791336067269;(0.028, 1.608, -0.068);(0.205, -0.129, -0.038, 0.969);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375998;1000001976108679574;63791336067269;(0.028, 1.608, -0.068);(0.205, -0.129, -0.038, 0.969);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
375999;1000001976113680583;63791336067279;(0.029, 1.608, -0.067);(0.205, -0.127, -0.039, 0.970);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376000;1000001976118681576;63791336067279;(0.029, 1.608, -0.067);(0.205, -0.127, -0.039, 0.970);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376001;1000001976123682556;63791336067291;(0.029, 1.608, -0.067);(0.204, -0.126, -0.040, 0.970);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376002;1000001976128683529;63791336067291;(0.029, 1.608, -0.067);(0.204, -0.126, -0.040, 0.970);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376003;1000001976133684498;63791336067302;(0.030, 1.608, -0.067);(0.203, -0.125, -0.042, 0.970);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376004;1000001976138685506;63791336067302;(0.030, 1.608, -0.067);(0.203, -0.125, -0.042, 0.970);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376005;1000001976143686462;63791336067313;(0.030, 1.608, -0.067);(0.202, -0.123, -0.043, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376006;1000001976148687406;63791336067313;(0.030, 1.608, -0.067);(0.202, -0.123, -0.043, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376007;1000001976153688348;63791336067324;(0.031, 1.608, -0.066);(0.202, -0.122, -0.043, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376008;1000001976158689278;63791336067324;(0.031, 1.608, -0.066);(0.202, -0.122, -0.043, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376009;1000001976163690198;63791336067324;(0.031, 1.608, -0.066);(0.202, -0.122, -0.043, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376010;1000001976168691115;63791336067335;(0.031, 1.608, -0.066);(0.201, -0.120, -0.044, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376011;1000001976173411758;63791336067335;(0.031, 1.608, -0.066);(0.201, -0.120, -0.044, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376012;1000001976178141937;63791336067346;(0.031, 1.608, -0.066);(0.200, -0.118, -0.044, 0.972);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376013;1000001976182881324;63791336067346;(0.031, 1.608, -0.066);(0.200, -0.118, -0.044, 0.972);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376014;1000001976187629633;63791336067358;(0.031, 1.608, -0.066);(0.200, -0.116, -0.043, 0.972);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376015;1000001976192386533;63791336067358;(0.031, 1.608, -0.066);(0.200, -0.116, -0.043, 0.972);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376016;1000001976197151728;63791336067369;(0.031, 1.608, -0.065);(0.199, -0.114, -0.041, 0.972);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376017;1000001976201924958;63791336067369;(0.031, 1.608, -0.065);(0.199, -0.114, -0.041, 0.972);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376018;1000001976206705937;63791336067380;(0.031, 1.607, -0.065);(0.200, -0.108, -0.037, 0.973);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376019;1000001976211494960;63791336067380;(0.031, 1.607, -0.065);(0.200, -0.108, -0.037, 0.973);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376020;1000001976216291805;63791336067392;(0.031, 1.606, -0.064);(0.202, -0.106, -0.033, 0.973);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376021;1000001976221095591;63791336067392;(0.031, 1.606, -0.064);(0.202, -0.106, -0.033, 0.973);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376022;1000001976225906079;63791336067392;(0.031, 1.606, -0.064);(0.202, -0.106, -0.033, 0.973);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376023;1000001976230760449;63791336067403;(0.030, 1.606, -0.064);(0.205, -0.103, -0.029, 0.973);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376024;1000001976235582397;63791336067403;(0.030, 1.606, -0.064);(0.205, -0.103, -0.029, 0.973);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376025;1000001976240410420;63791336067414;(0.030, 1.605, -0.064);(0.208, -0.103, -0.023, 0.972);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376026;1000001976245244319;63791336067414;(0.030, 1.605, -0.064);(0.208, -0.103, -0.023, 0.972);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376027;1000001976250084489;63791336067425;(0.028, 1.603, -0.063);(0.211, -0.099, -0.018, 0.972);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376028;1000001976254930417;63791336067425;(0.028, 1.603, -0.063);(0.211, -0.099, -0.018, 0.972);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376029;1000001976259781613;63791336067425;(0.028, 1.603, -0.063);(0.211, -0.099, -0.018, 0.972);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376030;1000001976264637916;63791336067436;(0.027, 1.603, -0.063);(0.214, -0.098, -0.017, 0.972);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
376031;1000001976269499127;63791336067436;(0.027, 1.603, -0.063);(0.214, -0.098, -0.017, 0.972);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
