Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusItem
854201;1000004367997793012;63791338459160;(1.107, 0.552, 0.496);(-0.022, 0.369, -0.001, 0.929);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854220;1000004368092825762;63791338459261;(1.107, 0.552, 0.496);(-0.022, 0.369, -0.001, 0.929);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854238;1000004368182853303;63791338459350;(1.107, 0.552, 0.496);(-0.022, 0.369, -0.001, 0.929);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854260;1000004368292890829;63791338459461;(1.107, 0.552, 0.496);(-0.022, 0.369, -0.001, 0.929);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854279;1000004368387920019;63791338459550;(1.107, 0.552, 0.496);(-0.022, 0.369, -0.001, 0.929);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854301;1000004368497957342;63791338459661;(1.107, 0.552, 0.496);(-0.022, 0.369, -0.001, 0.929);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854320;1000004368592994257;63791338459761;(1.107, 0.552, 0.496);(-0.022, 0.369, -0.001, 0.929);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854338;1000004368683025100;63791338459860;(1.107, 0.552, 0.496);(-0.022, 0.369, -0.001, 0.929);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854360;1000004368793066006;63791338459961;(1.107, 0.552, 0.496);(-0.022, 0.369, -0.001, 0.929);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854379;1000004368888097304;63791338460050;(1.107, 0.552, 0.496);(-0.022, 0.369, -0.001, 0.929);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854401;1000004368998138988;63791338460161;(1.107, 0.552, 0.496);(-0.022, 0.369, -0.001, 0.929);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854420;1000004369093169399;63791338460261;(1.107, 0.552, 0.496);(-0.022, 0.369, -0.001, 0.929);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854438;1000004369183202666;63791338460350;(1.107, 0.552, 0.496);(-0.022, 0.369, -0.001, 0.929);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854460;1000004369293237089;63791338460461;(1.107, 0.552, 0.496);(-0.022, 0.369, -0.001, 0.929);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854479;1000004369388271022;63791338460549;(1.107, 0.552, 0.496);(-0.021, 0.368, -0.001, 0.930);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854501;1000004369498314138;63791338460661;(1.105, 0.554, 0.493);(0.015, 0.371, 0.012, 0.929);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854519;1000004369588345498;63791338460750;(1.107, 0.566, 0.484);(0.064, 0.349, 0.088, 0.931);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854538;1000004369683382481;63791338460850;(1.112, 0.585, 0.457);(0.097, 0.304, 0.263, 0.911);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854560;1000004369793419252;63791338460972;(1.117, 0.617, 0.396);(0.113, 0.263, 0.286, 0.915);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854579;1000004369888455027;63791338461050;(1.113, 0.644, 0.347);(0.120, 0.255, 0.297, 0.912);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854601;1000004369998490921;63791338461161;(1.088, 0.685, 0.265);(0.148, 0.252, 0.335, 0.896);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854619;1000004370088524893;63791338461250;(1.041, 0.708, 0.195);(0.206, 0.258, 0.329, 0.885);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854638;1000004370183564438;63791338461350;(0.957, 0.731, 0.122);(0.274, 0.265, 0.302, 0.874);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854660;1000004370293603269;63791338461461;(0.824, 0.764, 0.048);(0.305, 0.253, 0.254, 0.882);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854679;1000004370388633157;63791338461550;(0.700, 0.800, -0.003);(0.310, 0.190, 0.208, 0.908);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854701;1000004370498672550;63791338461661;(0.542, 0.866, -0.067);(0.299, 0.064, 0.169, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854719;1000004370588707894;63791338461751;(0.429, 0.931, -0.117);(0.279, -0.046, 0.116, 0.952);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854738;1000004370683749235;63791338461852;(0.329, 1.014, -0.176);(0.256, -0.164, 0.063, 0.951);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854760;1000004370793790741;63791338461963;(0.259, 1.102, -0.238);(0.234, -0.281, 0.009, 0.931);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854779;1000004370888822200;63791338462075;(0.226, 1.171, -0.291);(0.197, -0.388, -0.039, 0.899);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854801;1000004370998862786;63791338462168;(0.219, 1.208, -0.322);(0.164, -0.457, -0.059, 0.872);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854819;1000004371088892074;63791338462254;(0.217, 1.229, -0.336);(0.138, -0.488, -0.069, 0.859);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854838;1000004371183936167;63791338462351;(0.218, 1.248, -0.339);(0.126, -0.532, -0.075, 0.834);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854860;1000004371293970428;63791338462457;(0.220, 1.291, -0.329);(0.101, -0.571, -0.065, 0.812);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854879;1000004371389004498;63791338462550;(0.225, 1.347, -0.306);(0.089, -0.596, -0.061, 0.796);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854901;1000004371499048833;63791338462662;(0.234, 1.420, -0.272);(0.072, -0.591, -0.056, 0.802);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854919;1000004371589081039;63791338462751;(0.248, 1.481, -0.239);(0.081, -0.579, -0.040, 0.810);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854938;1000004371684127589;63791338462851;(0.269, 1.540, -0.197);(0.110, -0.594, -0.033, 0.796);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854939;1000004371689129494;63791338462851;(0.269, 1.540, -0.197);(0.110, -0.594, -0.033, 0.796);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854940;1000004371694131386;63791338462862;(0.272, 1.546, -0.192);(0.114, -0.598, -0.030, 0.793);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854941;1000004371699133280;63791338462862;(0.272, 1.546, -0.192);(0.114, -0.598, -0.030, 0.793);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854942;1000004371704135121;63791338462873;(0.275, 1.552, -0.187);(0.118, -0.602, -0.029, 0.789);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854943;1000004371709137012;63791338462873;(0.275, 1.552, -0.187);(0.118, -0.602, -0.029, 0.789);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854944;1000004371714138852;63791338462884;(0.277, 1.557, -0.183);(0.123, -0.606, -0.028, 0.786);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854945;1000004371719140663;63791338462884;(0.277, 1.557, -0.183);(0.123, -0.606, -0.028, 0.786);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854946;1000004371724142525;63791338462896;(0.280, 1.562, -0.178);(0.128, -0.609, -0.026, 0.782);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854947;1000004371729144345;63791338462897;(0.280, 1.562, -0.178);(0.128, -0.609, -0.026, 0.782);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854948;1000004371734146152;63791338462897;(0.280, 1.562, -0.178);(0.128, -0.609, -0.026, 0.782);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854949;1000004371739147928;63791338462906;(0.281, 1.567, -0.173);(0.132, -0.612, -0.022, 0.780);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854950;1000004371744149688;63791338462906;(0.281, 1.567, -0.173);(0.132, -0.612, -0.022, 0.780);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854951;1000004371749151448;63791338462918;(0.283, 1.573, -0.167);(0.136, -0.612, -0.020, 0.779);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854952;1000004371754153167;63791338462918;(0.283, 1.573, -0.167);(0.136, -0.612, -0.020, 0.779);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854953;1000004371759154895;63791338462929;(0.285, 1.577, -0.163);(0.138, -0.614, -0.021, 0.777);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854954;1000004371764156600;63791338462929;(0.285, 1.577, -0.163);(0.138, -0.614, -0.021, 0.777);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854955;1000004371769158303;63791338462940;(0.287, 1.581, -0.158);(0.142, -0.616, -0.022, 0.774);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854956;1000004371774159990;63791338462940;(0.287, 1.581, -0.158);(0.142, -0.616, -0.022, 0.774);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854957;1000004371779161684;63791338462940;(0.287, 1.581, -0.158);(0.142, -0.616, -0.022, 0.774);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854958;1000004371784163348;63791338462952;(0.289, 1.587, -0.153);(0.148, -0.621, -0.020, 0.770);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854959;1000004371789165009;63791338462952;(0.289, 1.587, -0.153);(0.148, -0.621, -0.020, 0.770);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854960;1000004371794166665;63791338462963;(0.291, 1.591, -0.149);(0.155, -0.625, -0.018, 0.765);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854961;1000004371799168285;63791338462963;(0.291, 1.591, -0.149);(0.155, -0.625, -0.018, 0.765);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854962;1000004371804169915;63791338462975;(0.293, 1.596, -0.146);(0.158, -0.625, -0.015, 0.764);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854963;1000004371809171945;63791338462975;(0.293, 1.596, -0.146);(0.158, -0.625, -0.015, 0.764);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854964;1000004371814173600;63791338462975;(0.293, 1.596, -0.146);(0.158, -0.625, -0.015, 0.764);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854965;1000004371819175229;63791338462986;(0.296, 1.601, -0.142);(0.159, -0.623, -0.012, 0.766);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854966;1000004371824176913;63791338462986;(0.296, 1.601, -0.142);(0.159, -0.623, -0.012, 0.766);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854967;1000004371829178465;63791338462997;(0.298, 1.606, -0.140);(0.158, -0.621, -0.007, 0.768);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854968;1000004371834180028;63791338462997;(0.298, 1.606, -0.140);(0.158, -0.621, -0.007, 0.768);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854969;1000004371839181562;63791338463009;(0.300, 1.612, -0.137);(0.159, -0.620, -0.001, 0.769);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854970;1000004371844183082;63791338463009;(0.300, 1.612, -0.137);(0.159, -0.620, -0.001, 0.769);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854971;1000004371849185144;63791338463020;(0.302, 1.617, -0.134);(0.160, -0.619, 0.008, 0.768);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854972;1000004371854187167;63791338463020;(0.302, 1.617, -0.134);(0.160, -0.619, 0.008, 0.768);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854973;1000004371859189191;63791338463020;(0.302, 1.617, -0.134);(0.160, -0.619, 0.008, 0.768);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854974;1000004371864191146;63791338463032;(0.305, 1.622, -0.132);(0.162, -0.620, 0.014, 0.767);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854975;1000004371869193149;63791338463032;(0.305, 1.622, -0.132);(0.162, -0.620, 0.014, 0.767);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854976;1000004371874195068;63791338463043;(0.307, 1.627, -0.130);(0.165, -0.624, 0.018, 0.764);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854977;1000004371879197080;63791338463043;(0.307, 1.627, -0.130);(0.165, -0.624, 0.018, 0.764);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854978;1000004371884199021;63791338463054;(0.310, 1.632, -0.128);(0.171, -0.628, 0.019, 0.759);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854979;1000004371889200975;63791338463054;(0.310, 1.632, -0.128);(0.171, -0.628, 0.019, 0.759);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854980;1000004371894202912;63791338463066;(0.312, 1.637, -0.127);(0.177, -0.631, 0.021, 0.755);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854981;1000004371899204883;63791338463066;(0.312, 1.637, -0.127);(0.177, -0.631, 0.021, 0.755);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854982;1000004371904206862;63791338463066;(0.312, 1.637, -0.127);(0.177, -0.631, 0.021, 0.755);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854983;1000004371909209025;63791338463077;(0.314, 1.641, -0.126);(0.182, -0.634, 0.024, 0.751);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854984;1000004371914210877;63791338463077;(0.314, 1.641, -0.126);(0.182, -0.634, 0.024, 0.751);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854985;1000004371919212757;63791338463087;(0.317, 1.646, -0.126);(0.185, -0.633, 0.027, 0.751);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854986;1000004371924214613;63791338463087;(0.317, 1.646, -0.126);(0.185, -0.633, 0.027, 0.751);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854987;1000004371929216443;63791338463099;(0.320, 1.651, -0.126);(0.187, -0.630, 0.031, 0.753);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854988;1000004371934218289;63791338463099;(0.320, 1.651, -0.126);(0.187, -0.630, 0.031, 0.753);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854989;1000004371939220153;63791338463121;(0.325, 1.662, -0.126);(0.188, -0.622, 0.044, 0.759);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854990;1000004371944221948;63791338463121;(0.325, 1.662, -0.126);(0.188, -0.622, 0.044, 0.759);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854992;1000004371954225566;63791338463121;(0.325, 1.662, -0.126);(0.188, -0.622, 0.044, 0.759);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
854993;1000004371959227405;63791338463121;(0.325, 1.662, -0.126);(0.188, -0.622, 0.044, 0.759);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855013;1000004372059265131;63791338463220;(0.322, 1.656, -0.127);(0.192, -0.585, 0.083, 0.783);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855032;1000004372154296501;63791338463320;(0.361, 1.744, -0.175);(0.180, -0.538, 0.098, 0.818);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855054;1000004372264336713;63791338463431;(0.359, 1.741, -0.214);(0.176, -0.536, 0.091, 0.820);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855072;1000004372354365665;63791338463520;(0.341, 1.721, -0.230);(0.170, -0.539, 0.094, 0.820);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855091;1000004372449400803;63791338463620;(0.309, 1.699, -0.229);(0.167, -0.528, 0.090, 0.828);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855113;1000004372559437020;63791338463720;(0.278, 1.680, -0.216);(0.180, -0.521, 0.090, 0.830);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855132;1000004372654471059;63791338463820;(0.239, 1.662, -0.200);(0.172, -0.499, 0.088, 0.845);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855154;1000004372764514326;63791338463932;(0.196, 1.645, -0.191);(0.165, -0.483, 0.087, 0.856);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855172;1000004372854545741;63791338464020;(0.169, 1.630, -0.189);(0.163, -0.468, 0.083, 0.865);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855173;1000004372859547496;63791338464031;(0.167, 1.628, -0.190);(0.162, -0.466, 0.082, 0.866);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855174;1000004372864549199;63791338464031;(0.167, 1.628, -0.190);(0.162, -0.466, 0.082, 0.866);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855175;1000004372869550941;63791338464031;(0.167, 1.628, -0.190);(0.162, -0.466, 0.082, 0.866);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855176;1000004372874552672;63791338464042;(0.164, 1.625, -0.189);(0.162, -0.464, 0.085, 0.867);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855177;1000004372879554380;63791338464042;(0.164, 1.625, -0.189);(0.162, -0.464, 0.085, 0.867);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855178;1000004372884556276;63791338464054;(0.162, 1.623, -0.189);(0.165, -0.463, 0.082, 0.867);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855179;1000004372889557944;63791338464054;(0.162, 1.623, -0.189);(0.165, -0.463, 0.082, 0.867);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855180;1000004372894559595;63791338464065;(0.159, 1.621, -0.189);(0.165, -0.457, 0.083, 0.870);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855181;1000004372899561224;63791338464065;(0.159, 1.621, -0.189);(0.165, -0.457, 0.083, 0.870);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855182;1000004372904562871;63791338464065;(0.159, 1.621, -0.189);(0.165, -0.457, 0.083, 0.870);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855183;1000004372909564485;63791338464075;(0.157, 1.619, -0.190);(0.164, -0.455, 0.083, 0.872);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855184;1000004372914566112;63791338464075;(0.157, 1.619, -0.190);(0.164, -0.455, 0.083, 0.872);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855185;1000004372919567701;63791338464087;(0.154, 1.617, -0.191);(0.165, -0.453, 0.081, 0.872);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855186;1000004372924569308;63791338464087;(0.154, 1.617, -0.191);(0.165, -0.453, 0.081, 0.872);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855187;1000004372929570864;63791338464098;(0.151, 1.615, -0.191);(0.166, -0.451, 0.082, 0.873);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855188;1000004372934572432;63791338464098;(0.151, 1.615, -0.191);(0.166, -0.451, 0.082, 0.873);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855189;1000004372939574429;63791338464109;(0.148, 1.615, -0.192);(0.168, -0.449, 0.082, 0.874);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855190;1000004372944576475;63791338464109;(0.148, 1.615, -0.192);(0.168, -0.449, 0.082, 0.874);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855191;1000004372949578516;63791338464120;(0.146, 1.613, -0.193);(0.165, -0.447, 0.080, 0.876);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855192;1000004372954580495;63791338464120;(0.146, 1.613, -0.193);(0.165, -0.447, 0.080, 0.876);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855193;1000004372959582468;63791338464120;(0.146, 1.613, -0.193);(0.165, -0.447, 0.080, 0.876);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855194;1000004372964584429;63791338464132;(0.143, 1.612, -0.193);(0.165, -0.446, 0.080, 0.876);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855195;1000004372969586384;63791338464132;(0.143, 1.612, -0.193);(0.165, -0.446, 0.080, 0.876);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855196;1000004372974360941;63791338464143;(0.140, 1.612, -0.193);(0.164, -0.446, 0.079, 0.877);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
855197;1000004372979141725;63791338464143;(0.140, 1.612, -0.193);(0.164, -0.446, 0.079, 0.877);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
