Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusItem
149361;1000000846785801699;63791269557974;(0.110, 1.780, 0.054);(-0.374, -0.013, -0.089, 0.923);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149380;1000000846880874972;63791269558074;(0.110, 1.780, 0.054);(-0.374, -0.013, -0.089, 0.923);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149399;1000000846975944441;63791269558185;(0.110, 1.780, 0.054);(-0.374, -0.013, -0.089, 0.923);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149421;1000000847086019953;63791269558273;(0.110, 1.780, 0.054);(-0.374, -0.012, -0.089, 0.923);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149439;1000000847176079757;63791269558362;(0.110, 1.780, 0.054);(-0.375, -0.012, -0.090, 0.923);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149461;1000000847286230674;63791269558473;(0.110, 1.780, 0.054);(-0.374, -0.012, -0.089, 0.923);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149480;1000000847381282037;63791269558574;(0.110, 1.780, 0.055);(-0.373, -0.013, -0.089, 0.923);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149499;1000000847476331375;63791269558662;(0.110, 1.780, 0.055);(-0.373, -0.012, -0.089, 0.923);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149520;1000000847581308832;63791269558774;(0.111, 1.780, 0.055);(-0.373, -0.011, -0.089, 0.924);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149539;1000000847676295941;63791269558862;(0.111, 1.780, 0.055);(-0.371, -0.011, -0.089, 0.924);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149561;1000000847786289854;63791269558973;(0.111, 1.779, 0.055);(-0.371, -0.011, -0.090, 0.924);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149580;1000000847881286190;63791269559073;(0.111, 1.779, 0.055);(-0.371, -0.011, -0.089, 0.924);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149599;1000000847976283735;63791269559163;(0.111, 1.779, 0.056);(-0.365, -0.010, -0.087, 0.927);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149620;1000000848081286836;63791269559285;(0.110, 1.776, 0.061);(-0.346, -0.003, -0.079, 0.935);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149639;1000000848176290156;63791269559362;(0.110, 1.774, 0.065);(-0.333, 0.001, -0.073, 0.940);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149661;1000000848286301623;63791269559474;(0.108, 1.770, 0.070);(-0.314, 0.004, -0.066, 0.947);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149680;1000000848381311760;63791269559574;(0.107, 1.766, 0.076);(-0.293, 0.003, -0.058, 0.954);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149699;1000000848476322208;63791269559662;(0.104, 1.761, 0.082);(-0.267, -0.001, -0.048, 0.963);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149720;1000000848581336324;63791269559774;(0.101, 1.751, 0.093);(-0.225, -0.009, -0.031, 0.974);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149739;1000000848676349924;63791269559863;(0.098, 1.741, 0.102);(-0.187, -0.015, -0.014, 0.982);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149761;1000000848786437320;63791269559974;(0.096, 1.728, 0.111);(-0.147, -0.020, 0.002, 0.989);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149780;1000000848881509583;63791269560074;(0.096, 1.722, 0.114);(-0.132, -0.024, 0.002, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149799;1000000848976578526;63791269560163;(0.096, 1.722, 0.112);(-0.136, -0.027, -0.001, 0.990);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149820;1000000849081651332;63791269560274;(0.098, 1.726, 0.108);(-0.153, -0.028, -0.009, 0.988);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149839;1000000849176713843;63791269560385;(0.100, 1.733, 0.102);(-0.179, -0.026, -0.019, 0.983);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149861;1000000849286781415;63791269560474;(0.100, 1.738, 0.097);(-0.201, -0.026, -0.028, 0.979);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149880;1000000849381900933;63791269560574;(0.100, 1.743, 0.093);(-0.221, -0.028, -0.035, 0.974);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149898;1000000849471951545;63791269560662;(0.099, 1.746, 0.092);(-0.233, -0.030, -0.039, 0.971);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149920;1000000849582006163;63791269560774;(0.098, 1.748, 0.091);(-0.241, -0.033, -0.045, 0.969);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149939;1000000849677056538;63791269560874;(0.097, 1.749, 0.091);(-0.246, -0.034, -0.051, 0.967);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149961;1000000849787010346;63791269560974;(0.096, 1.750, 0.090);(-0.252, -0.035, -0.055, 0.966);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149980;1000000849881997384;63791269561074;(0.095, 1.752, 0.089);(-0.259, -0.035, -0.053, 0.964);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
149998;1000000849972051249;63791269561163;(0.094, 1.753, 0.087);(-0.266, -0.035, -0.052, 0.962);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150020;1000000850082041680;63791269561274;(0.094, 1.754, 0.084);(-0.273, -0.036, -0.054, 0.960);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150039;1000000850177038385;63791269561374;(0.094, 1.755, 0.083);(-0.276, -0.034, -0.054, 0.959);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150061;1000000850287038958;63791269561496;(0.096, 1.755, 0.082);(-0.278, -0.031, -0.056, 0.958);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150080;1000000850382043176;63791269561574;(0.097, 1.756, 0.081);(-0.279, -0.030, -0.058, 0.958);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150098;1000000850472110942;63791269561659;(0.098, 1.756, 0.081);(-0.282, -0.028, -0.059, 0.957);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150120;1000000850582192278;63791269561770;(0.099, 1.757, 0.081);(-0.283, -0.026, -0.061, 0.957);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150139;1000000850677431777;63791269561870;(0.100, 1.757, 0.081);(-0.285, -0.025, -0.062, 0.956);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150161;1000000850787431618;63791269561980;(0.101, 1.757, 0.080);(-0.286, -0.024, -0.064, 0.956);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150180;1000000850882499143;63791269562070;(0.102, 1.757, 0.080);(-0.287, -0.024, -0.064, 0.956);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150198;1000000850972500145;63791269562159;(0.102, 1.758, 0.080);(-0.288, -0.023, -0.064, 0.955);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150220;1000000851082576208;63791269562270;(0.102, 1.758, 0.080);(-0.289, -0.023, -0.065, 0.955);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150239;1000000851177639457;63791269562370;(0.102, 1.759, 0.079);(-0.291, -0.023, -0.065, 0.954);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150261;1000000851287707395;63791269562481;(0.101, 1.760, 0.077);(-0.298, -0.024, -0.064, 0.952);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150280;1000000851382763272;63791269562592;(0.101, 1.761, 0.075);(-0.303, -0.026, -0.065, 0.950);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150298;1000000851472814752;63791269562659;(0.101, 1.761, 0.075);(-0.304, -0.027, -0.066, 0.950);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150320;1000000851582874230;63791269562772;(0.101, 1.761, 0.075);(-0.303, -0.030, -0.067, 0.950);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150339;1000000851677923730;63791269562870;(0.100, 1.762, 0.074);(-0.304, -0.030, -0.067, 0.950);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150361;1000000851787977462;63791269562981;(0.100, 1.762, 0.073);(-0.306, -0.030, -0.068, 0.949);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150380;1000000851883021207;63791269563070;(0.100, 1.762, 0.073);(-0.307, -0.031, -0.067, 0.949);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150398;1000000851973122092;63791269563158;(0.099, 1.762, 0.072);(-0.307, -0.032, -0.067, 0.949);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150420;1000000852083162947;63791269563270;(0.098, 1.762, 0.072);(-0.308, -0.033, -0.067, 0.948);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150439;1000000852178198201;63791269563370;(0.098, 1.763, 0.071);(-0.308, -0.034, -0.067, 0.948);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150461;1000000852288064493;63791269563481;(0.098, 1.763, 0.071);(-0.309, -0.034, -0.067, 0.948);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150480;1000000852383011075;63791269563570;(0.098, 1.763, 0.070);(-0.309, -0.034, -0.067, 0.948);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150498;1000000852472973771;63791269563681;(0.098, 1.763, 0.070);(-0.310, -0.035, -0.067, 0.948);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150520;1000000852582958158;63791269563770;(0.098, 1.763, 0.069);(-0.311, -0.035, -0.067, 0.947);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150539;1000000852677946096;63791269563870;(0.098, 1.763, 0.069);(-0.311, -0.035, -0.067, 0.947);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150561;1000000852787941772;63791269563981;(0.098, 1.763, 0.069);(-0.311, -0.035, -0.068, 0.947);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150579;1000000852877936773;63791269564070;(0.098, 1.763, 0.069);(-0.311, -0.035, -0.068, 0.947);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150598;1000000852972932601;63791269564159;(0.098, 1.763, 0.069);(-0.311, -0.035, -0.068, 0.947);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150620;1000000853082935767;63791269564270;(0.097, 1.763, 0.069);(-0.311, -0.035, -0.068, 0.947);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150639;1000000853177939196;63791269564370;(0.097, 1.763, 0.069);(-0.312, -0.035, -0.068, 0.947);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150661;1000000853288019110;63791269564481;(0.097, 1.763, 0.069);(-0.312, -0.035, -0.068, 0.947);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150679;1000000853378082678;63791269564570;(0.097, 1.763, 0.069);(-0.312, -0.035, -0.068, 0.947);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150698;1000000853473147820;63791269564670;(0.097, 1.763, 0.069);(-0.311, -0.036, -0.068, 0.947);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150720;1000000853583215626;63791269564792;(0.098, 1.763, 0.068);(-0.312, -0.035, -0.068, 0.947);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150739;1000000853678273270;63791269564870;(0.098, 1.763, 0.068);(-0.312, -0.035, -0.068, 0.947);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150761;1000000853788334181;63791269564981;(0.098, 1.764, 0.067);(-0.313, -0.035, -0.069, 0.947);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150779;1000000853878385667;63791269565070;(0.098, 1.764, 0.067);(-0.313, -0.035, -0.069, 0.946);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150798;1000000853973442145;63791269565315;(0.098, 1.764, 0.067);(-0.314, -0.035, -0.069, 0.946);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150820;1000000854083499195;63791269565315;(0.098, 1.764, 0.067);(-0.314, -0.035, -0.069, 0.946);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150839;1000000854178550363;63791269565369;(0.098, 1.764, 0.066);(-0.316, -0.035, -0.069, 0.946);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150861;1000000854288602015;63791269565479;(0.098, 1.765, 0.065);(-0.318, -0.035, -0.067, 0.945);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150879;1000000854378647637;63791269565569;(0.100, 1.766, 0.064);(-0.323, -0.024, -0.061, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150898;1000000854473697879;63791269565669;(0.103, 1.767, 0.062);(-0.329, -0.012, -0.060, 0.942);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150920;1000000854583677293;63791269565780;(0.105, 1.767, 0.062);(-0.331, -0.011, -0.063, 0.941);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150939;1000000854678665184;63791269565891;(0.106, 1.767, 0.061);(-0.332, -0.012, -0.063, 0.941);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150961;1000000854788657286;63791269565979;(0.106, 1.768, 0.061);(-0.333, -0.013, -0.065, 0.941);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150979;1000000854878654604;63791269566068;(0.106, 1.768, 0.060);(-0.333, -0.014, -0.065, 0.940);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
150998;1000000854973653332;63791269566168;(0.106, 1.768, 0.060);(-0.334, -0.014, -0.065, 0.940);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151020;1000000855083659300;63791269566280;(0.106, 1.768, 0.059);(-0.334, -0.014, -0.065, 0.940);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151039;1000000855178665768;63791269566369;(0.106, 1.768, 0.059);(-0.335, -0.013, -0.065, 0.940);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151061;1000000855288679690;63791269566479;(0.107, 1.769, 0.059);(-0.336, -0.012, -0.066, 0.939);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151079;1000000855378690445;63791269566568;(0.107, 1.768, 0.060);(-0.336, -0.012, -0.066, 0.940);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151098;1000000855473701751;63791269566668;(0.106, 1.768, 0.061);(-0.336, -0.012, -0.066, 0.940);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151120;1000000855583793296;63791269566779;(0.106, 1.768, 0.061);(-0.335, -0.013, -0.066, 0.940);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151139;1000000855678867760;63791269566869;(0.105, 1.768, 0.062);(-0.335, -0.013, -0.066, 0.940);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151160;1000000855783946357;63791269566991;(0.105, 1.769, 0.062);(-0.335, -0.014, -0.066, 0.940);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151179;1000000855879014257;63791269567068;(0.105, 1.769, 0.062);(-0.336, -0.013, -0.066, 0.939);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151198;1000000855974078795;63791269567169;(0.104, 1.769, 0.062);(-0.337, -0.013, -0.066, 0.939);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151220;1000000856084281622;63791269567280;(0.104, 1.769, 0.061);(-0.337, -0.014, -0.066, 0.939);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151239;1000000856179334459;63791269567369;(0.104, 1.769, 0.061);(-0.338, -0.015, -0.066, 0.939);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151260;1000000856284389861;63791269567481;(0.104, 1.769, 0.060);(-0.338, -0.015, -0.066, 0.939);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151279;1000000856379437699;63791269567569;(0.104, 1.769, 0.060);(-0.339, -0.015, -0.066, 0.938);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151298;1000000856474483937;63791269567669;(0.104, 1.769, 0.059);(-0.339, -0.014, -0.067, 0.938);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151320;1000000856584534703;63791269567779;(0.105, 1.770, 0.058);(-0.341, -0.014, -0.067, 0.938);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151339;1000000856679576826;63791269567869;(0.106, 1.770, 0.058);(-0.342, -0.013, -0.067, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151360;1000000856784620714;63791269568165;(0.106, 1.770, 0.058);(-0.342, -0.013, -0.067, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151379;1000000856879658488;63791269568165;(0.106, 1.770, 0.058);(-0.342, -0.013, -0.067, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151398;1000000856974696027;63791269568165;(0.106, 1.770, 0.058);(-0.342, -0.013, -0.067, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151420;1000000857084625758;63791269568275;(0.110, 1.771, 0.057);(-0.346, -0.004, -0.068, 0.936);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151439;1000000857179603746;63791269568374;(0.110, 1.770, 0.058);(-0.343, -0.003, -0.067, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151460;1000000857284659888;63791269568475;(0.111, 1.770, 0.057);(-0.344, -0.004, -0.067, 0.936);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151479;1000000857379644914;63791269568575;(0.111, 1.770, 0.057);(-0.344, -0.003, -0.067, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151498;1000000857474630768;63791269568664;(0.111, 1.770, 0.057);(-0.344, -0.004, -0.067, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151520;1000000857584623875;63791269568774;(0.111, 1.770, 0.057);(-0.343, -0.005, -0.068, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151538;1000000857674618849;63791269568863;(0.110, 1.770, 0.057);(-0.343, -0.006, -0.067, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151560;1000000857784692540;63791269568974;(0.110, 1.770, 0.057);(-0.344, -0.006, -0.068, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151579;1000000857879753975;63791269569074;(0.110, 1.771, 0.057);(-0.344, -0.006, -0.068, 0.936);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151598;1000000857974816160;63791269569180;(0.110, 1.770, 0.057);(-0.343, -0.007, -0.068, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151620;1000000858084881094;63791269569280;(0.110, 1.770, 0.057);(-0.343, -0.007, -0.067, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151638;1000000858174937123;63791269569369;(0.110, 1.771, 0.057);(-0.343, -0.007, -0.068, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151660;1000000858284997252;63791269569480;(0.110, 1.771, 0.057);(-0.344, -0.008, -0.067, 0.936);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151679;1000000858380050086;63791269569569;(0.110, 1.771, 0.057);(-0.344, -0.008, -0.068, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151698;1000000858475104151;63791269569669;(0.109, 1.771, 0.057);(-0.344, -0.008, -0.068, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151720;1000000858585158790;63791269569780;(0.109, 1.771, 0.057);(-0.344, -0.008, -0.068, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151738;1000000858675207528;63791269569869;(0.109, 1.770, 0.057);(-0.342, -0.008, -0.067, 0.937);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151760;1000000858785260454;63791269569980;(0.108, 1.769, 0.059);(-0.334, -0.008, -0.063, 0.940);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151779;1000000858880308209;63791269570069;(0.107, 1.768, 0.060);(-0.327, -0.006, -0.055, 0.943);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151798;1000000858975357201;63791269570169;(0.107, 1.768, 0.061);(-0.326, -0.005, -0.055, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151820;1000000859085406799;63791269570292;(0.108, 1.768, 0.060);(-0.328, -0.005, -0.057, 0.943);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
151838;1000000859175449003;63791269570369;(0.108, 1.768, 0.060);(-0.329, -0.004, -0.057, 0.943);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
