Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusItem
166145;1000000930737056063;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166146;1000000930742057263;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166147;1000000930747058453;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166220;1000000931112222010;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166221;1000000931117223000;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166222;1000000931122223980;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166223;1000000931127224951;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166224;1000000931132225912;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166225;1000000931137226863;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166226;1000000931142227806;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166227;1000000931147228738;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166228;1000000931152233120;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166229;1000000931157237482;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166230;1000000931162238497;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166231;1000000931167239638;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166232;1000000931172240772;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166233;1000000931177241895;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166234;1000000931182243008;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166235;1000000931187247572;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166236;1000000931192248654;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166237;1000000931197249726;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166238;1000000931202250707;63791269642393;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166239;1000000931207251679;63791269642394;(0.123, 1.778, 0.030);(-0.390, 0.057, -0.058, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166240;1000000931212252641;63791269642416;(0.122, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166241;1000000931217253593;63791269642416;(0.122, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166242;1000000931222254537;63791269642416;(0.122, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166243;1000000931227255471;63791269642416;(0.122, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166244;1000000931232256396;63791269642426;(0.122, 1.779, 0.030);(-0.391, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166245;1000000931237257312;63791269642426;(0.122, 1.779, 0.030);(-0.391, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166246;1000000931242258219;63791269642436;(0.122, 1.779, 0.030);(-0.391, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166247;1000000931247262576;63791269642436;(0.122, 1.779, 0.030);(-0.391, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166248;1000000931252266913;63791269642448;(0.122, 1.779, 0.030);(-0.391, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166249;1000000931257267877;63791269642448;(0.122, 1.779, 0.030);(-0.391, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166250;1000000931262268967;63791269642459;(0.122, 1.779, 0.030);(-0.391, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166251;1000000931267270157;63791269642459;(0.122, 1.779, 0.030);(-0.391, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166252;1000000931272271392;63791269642459;(0.122, 1.779, 0.030);(-0.391, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166253;1000000931277272616;63791269642471;(0.122, 1.779, 0.029);(-0.391, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166254;1000000931282273830;63791269642471;(0.122, 1.779, 0.029);(-0.391, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166255;1000000931287275036;63791269642481;(0.122, 1.779, 0.030);(-0.391, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166256;1000000931292276231;63791269642481;(0.122, 1.779, 0.030);(-0.391, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166257;1000000931297277336;63791269642493;(0.121, 1.779, 0.030);(-0.391, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166258;1000000931302278325;63791269642493;(0.121, 1.779, 0.030);(-0.391, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166259;1000000931307279223;63791269642503;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166260;1000000931312280113;63791269642503;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166261;1000000931317280996;63791269642503;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166262;1000000931322281870;63791269642515;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166263;1000000931327282735;63791269642515;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166264;1000000931332283593;63791269642526;(0.121, 1.779, 0.030);(-0.390, 0.054, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166265;1000000931337284442;63791269642526;(0.121, 1.779, 0.030);(-0.390, 0.054, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166266;1000000931342288743;63791269642536;(0.121, 1.779, 0.030);(-0.390, 0.054, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166267;1000000931347293025;63791269642537;(0.121, 1.779, 0.030);(-0.390, 0.054, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166268;1000000931352293906;63791269642548;(0.121, 1.779, 0.030);(-0.390, 0.054, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166269;1000000931357294914;63791269642548;(0.121, 1.779, 0.030);(-0.390, 0.054, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166270;1000000931362299510;63791269642548;(0.121, 1.779, 0.030);(-0.390, 0.054, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166271;1000000931367300733;63791269642559;(0.121, 1.779, 0.030);(-0.390, 0.054, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166272;1000000931372305515;63791269642559;(0.121, 1.779, 0.030);(-0.390, 0.054, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166273;1000000931377306816;63791269642570;(0.121, 1.779, 0.030);(-0.390, 0.054, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166274;1000000931382308108;63791269642571;(0.121, 1.779, 0.030);(-0.390, 0.054, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166275;1000000931387309417;63791269642581;(0.121, 1.779, 0.030);(-0.390, 0.054, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166276;1000000931392310663;63791269642581;(0.121, 1.779, 0.030);(-0.390, 0.054, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166277;1000000931397311793;63791269642592;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166278;1000000931402312778;63791269642592;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166279;1000000931407313646;63791269642603;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166280;1000000931412314508;63791269642603;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166281;1000000931417315362;63791269642615;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166282;1000000931422316207;63791269642615;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166283;1000000931427320505;63791269642615;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166284;1000000931432321323;63791269642626;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166285;1000000931437322133;63791269642626;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166286;1000000931442336922;63791269642636;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166287;1000000931447337745;63791269642636;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166288;1000000931452338694;63791269642648;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166289;1000000931457339770;63791269642648;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166290;1000000931462340946;63791269642659;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166291;1000000931467342247;63791269642659;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166292;1000000931472343673;63791269642659;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166293;1000000931477348604;63791269642670;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166294;1000000931482350053;63791269642670;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.056, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166295;1000000931487351464;63791269642681;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166296;1000000931492352758;63791269642681;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166297;1000000931497353906;63791269642692;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166298;1000000931502354908;63791269642692;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166299;1000000931507359227;63791269642703;(0.121, 1.778, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166300;1000000931512360038;63791269642703;(0.121, 1.778, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166301;1000000931517360840;63791269642714;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166302;1000000931522361606;63791269642714;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166303;1000000931527362364;63791269642715;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166304;1000000931532363112;63791269642726;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166305;1000000931537367311;63791269642726;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166306;1000000931542368083;63791269642736;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166307;1000000931547368981;63791269642736;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166308;1000000931552370004;63791269642748;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166309;1000000931557371127;63791269642748;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166310;1000000931562372374;63791269642758;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166311;1000000931567373746;63791269642758;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166312;1000000931572375215;63791269642758;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166313;1000000931577376808;63791269642770;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166314;1000000931582378390;63791269642770;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166315;1000000931587383286;63791269642781;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166316;1000000931592384590;63791269642781;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166317;1000000931597385748;63791269642792;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166318;1000000931602386761;63791269642792;(0.121, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166319;1000000931607387657;63791269642803;(0.122, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166320;1000000931612388434;63791269642803;(0.122, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166321;1000000931617389176;63791269642803;(0.122, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166322;1000000931622389911;63791269642814;(0.122, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166323;1000000931627390636;63791269642814;(0.122, 1.779, 0.030);(-0.390, 0.055, -0.057, 0.917);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166324;1000000931632394812;63791269642826;(0.122, 1.778, 0.030);(-0.390, 0.055, -0.057, 0.918);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166325;1000000931637395536;63791269642826;(0.122, 1.778, 0.030);(-0.390, 0.055, -0.057, 0.918);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166326;1000000931642396385;63791269642836;(0.122, 1.778, 0.030);(-0.390, 0.055, -0.057, 0.918);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166327;1000000931647397361;63791269642836;(0.122, 1.778, 0.030);(-0.390, 0.055, -0.057, 0.918);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166328;1000000931652398437;63791269642848;(0.122, 1.778, 0.030);(-0.390, 0.055, -0.057, 0.918);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166329;1000000931657399638;63791269642848;(0.122, 1.778, 0.030);(-0.390, 0.055, -0.057, 0.918);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166330;1000000931662400964;63791269642848;(0.122, 1.778, 0.030);(-0.390, 0.055, -0.057, 0.918);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166331;1000000931667402389;63791269642858;(0.122, 1.778, 0.030);(-0.390, 0.055, -0.057, 0.918);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166332;1000000931672403938;63791269642858;(0.122, 1.778, 0.030);(-0.390, 0.055, -0.057, 0.918);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166333;1000000931677405584;63791269642870;(0.122, 1.778, 0.030);(-0.390, 0.055, -0.057, 0.918);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166334;1000000931682407167;63791269642870;(0.122, 1.778, 0.030);(-0.390, 0.055, -0.057, 0.918);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166335;1000000931687408632;63791269642881;(0.122, 1.778, 0.030);(-0.390, 0.056, -0.057, 0.918);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166336;1000000931692409950;63791269642881;(0.122, 1.778, 0.030);(-0.390, 0.056, -0.057, 0.918);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
166337;1000000931697411123;63791269642893;(0.122, 1.778, 0.030);(-0.390, 0.056, -0.057, 0.918);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;
